fips,county,date,unemployment_rate
48473,Waller,2025-03-01,4.9
48475,Ward,2025-03-01,3.4
48477,Washington,2025-03-01,3.8
48479,Webb,2025-03-01,4.7
48481,Wharton,2025-03-01,4.1
48483,Wheeler,2025-03-01,3.2
48485,Wichita,2025-03-01,3.9
48487,Wilbarger,2025-03-01,3.7
48489,Willacy,2025-03-01,5.4
48491,Williamson,2025-03-01,3.4
48493,Wilson,2025-03-01,3.5
48495,Winkler,2025-03-01,3
48497,Wise,2025-03-01,3.6
48499,Wood,2025-03-01,4.6
48501,Yoakum,2025-03-01,3.6
48503,Young,2025-03-01,3.5
48505,Zapata,2025-03-01,7.2
48507,Zavala,2025-03-01,6.9
48001,Anderson,2025-04-01,3.7
48003,Andrews,2025-04-01,2.6
48005,Angelina,2025-04-01,3.7
48007,Aransas,2025-04-01,4.1
48009,Archer,2025-04-01,3.3
48011,Armstrong,2025-04-01,2.7
48013,Atascosa,2025-04-01,3.9
48015,Austin,2025-04-01,3.5
48017,Bailey,2025-04-01,3.4
48019,Bandera,2025-04-01,3.4
48021,Bastrop,2025-04-01,3.2
48023,Baylor,2025-04-01,2.7
48025,Bee,2025-04-01,4.4
48027,Bell,2025-04-01,4.1
48029,Bexar,2025-04-01,3.5
48031,Blanco,2025-04-01,3
48033,Borden,2025-04-01,3.2
48035,Bosque,2025-04-01,3.5
48037,Bowie,2025-04-01,3.7
48039,Brazoria,2025-04-01,4.1
48041,Brazos,2025-04-01,2.9
48043,Brewster,2025-04-01,2.4
48045,Briscoe,2025-04-01,2.8
48047,Brooks,2025-04-01,3.7
48049,Brown,2025-04-01,3.4
48051,Burleson,2025-04-01,3.1
48053,Burnet,2025-04-01,3.2
48055,Caldwell,2025-04-01,3.2
48057,Calhoun,2025-04-01,3.2
48059,Callahan,2025-04-01,3
48061,Cameron,2025-04-01,7.1
48063,Camp,2025-04-01,3.9
48065,Carson,2025-04-01,2.5
48067,Cass,2025-04-01,4.5
48069,Castro,2025-04-01,2.3
48071,Chambers,2025-04-01,4.1
48073,Cherokee,2025-04-01,3.7
48075,Childress,2025-04-01,2
48077,Clay,2025-04-01,3.3
48079,Cochran,2025-04-01,3.5
48081,Coke,2025-04-01,2.9
48083,Coleman,2025-04-01,3.1
48085,Collin,2025-04-01,3.5
48087,Collingsworth,2025-04-01,2.9
48089,Colorado,2025-04-01,3.5
48091,Comal,2025-04-01,3.2
48093,Comanche,2025-04-01,2.7
48095,Concho,2025-04-01,2.7
48097,Cooke,2025-04-01,2.9
48099,Coryell,2025-04-01,4.2
48101,Cottle,2025-04-01,2.2
48103,Crane,2025-04-01,2.3
48105,Crockett,2025-04-01,3.1
48107,Crosby,2025-04-01,3.9
48109,Culberson,2025-04-01,3.9
48111,Dallam,2025-04-01,2.1
48113,Dallas,2025-04-01,3.7
48115,Dawson,2025-04-01,3.6
48117,Deaf Smith,2025-04-01,2.8
48119,Delta,2025-04-01,3.5
48121,Denton,2025-04-01,3.4
48123,DeWitt,2025-04-01,4.4
48125,Dickens,2025-04-01,3.5
48127,Dimmit,2025-04-01,6.2
48129,Donley,2025-04-01,3.4
48131,Duval,2025-04-01,4
48133,Eastland,2025-04-01,4.5
48135,Ector,2025-04-01,3.2
48137,Edwards,2025-04-01,2.9
48139,Ellis,2025-04-01,3.4
48141,El Paso,2025-04-01,3.9
48143,Erath,2025-04-01,2.9
48145,Falls,2025-04-01,3.6
48147,Fannin,2025-04-01,3.4
48149,Fayette,2025-04-01,3.4
48151,Fisher,2025-04-01,2.4
48153,Floyd,2025-04-01,3.4
48155,Foard,2025-04-01,2.9
48157,Fort Bend,2025-04-01,3.8
48159,Franklin,2025-04-01,3
48161,Freestone,2025-04-01,4
48163,Frio,2025-04-01,5.9
48165,Gaines,2025-04-01,2.6
48167,Galveston,2025-04-01,3.9
48169,Garza,2025-04-01,5.1
48171,Gillespie,2025-04-01,2.7
48173,Glasscock,2025-04-01,2.2
48175,Goliad,2025-04-01,3.8
48177,Gonzales,2025-04-01,3.1
48179,Gray,2025-04-01,3.5
48181,Grayson,2025-04-01,3.4
48183,Gregg,2025-04-01,4
48185,Grimes,2025-04-01,3.8
48187,Guadalupe,2025-04-01,3.3
48189,Hale,2025-04-01,3.5
48191,Hall,2025-04-01,3.8
48193,Hamilton,2025-04-01,3.5
48195,Hansford,2025-04-01,3
48197,Hardeman,2025-04-01,2.6
48199,Hardin,2025-04-01,3.9
48201,Harris,2025-04-01,4.1
48203,Harrison,2025-04-01,4.3
48205,Hartley,2025-04-01,2.5
48207,Haskell,2025-04-01,3.5
48209,Hays,2025-04-01,3
48211,Hemphill,2025-04-01,4.3
48213,Henderson,2025-04-01,4
48215,Hidalgo,2025-04-01,5.6
48217,Hill,2025-04-01,3.3
48219,Hockley,2025-04-01,3.3
48221,Hood,2025-04-01,3.8
48223,Hopkins,2025-04-01,2.9
48225,Houston,2025-04-01,3.8
48227,Howard,2025-04-01,3.2
48229,Hudspeth,2025-04-01,3.7
48231,Hunt,2025-04-01,3.7
48233,Hutchinson,2025-04-01,3.4
48235,Irion,2025-04-01,2.7
48237,Jack,2025-04-01,5
48239,Jackson,2025-04-01,3.7
48241,Jasper,2025-04-01,5.4
48243,Jeff Davis,2025-04-01,3.6
48245,Jefferson,2025-04-01,5
48247,Jim Hogg,2025-04-01,5.3
48249,Jim Wells,2025-04-01,4.4
48251,Johnson,2025-04-01,3.2
48253,Jones,2025-04-01,2.9
48255,Karnes,2025-04-01,3.5
48257,Kaufman,2025-04-01,3.7
48259,Kendall,2025-04-01,2.9
48261,Kenedy,2025-04-01,7
48263,Kent,2025-04-01,4.5
48265,Kerr,2025-04-01,3
48267,Kimble,2025-04-01,3
48269,King,2025-04-01,2
48271,Kinney,2025-04-01,3.8
48273,Kleberg,2025-04-01,3.6
48275,Knox,2025-04-01,3
48277,Lamar,2025-04-01,3.8
48279,Lamb,2025-04-01,3.1
48281,Lampasas,2025-04-01,3.7
48283,La Salle,2025-04-01,4.4
48285,Lavaca,2025-04-01,2.8
48287,Lee,2025-04-01,3.1
48289,Leon,2025-04-01,3.2
48291,Liberty,2025-04-01,4.6
48293,Limestone,2025-04-01,3.9
48295,Lipscomb,2025-04-01,2.8
48297,Live Oak,2025-04-01,4.4
48299,Llano,2025-04-01,3.4
48301,Loving,2025-04-01,1
48303,Lubbock,2025-04-01,2.9
48305,Lynn,2025-04-01,2.9
48307,McCulloch,2025-04-01,3.8
48309,McLennan,2025-04-01,3.4
48311,McMullen,2025-04-01,4.6
48313,Madison,2025-04-01,4
48315,Marion,2025-04-01,5.4
48317,Martin,2025-04-01,2.8
48319,Mason,2025-04-01,3.2
48321,Matagorda,2025-04-01,5.2
48323,Maverick,2025-04-01,10.6
48325,Medina,2025-04-01,3.6
48327,Menard,2025-04-01,2.8
48329,Midland,2025-04-01,2.6
48331,Milam,2025-04-01,3.8
48333,Mills,2025-04-01,2.9
48335,Mitchell,2025-04-01,2.7
48337,Montague,2025-04-01,3.6
48339,Montgomery,2025-04-01,3.6
48341,Moore,2025-04-01,2.5
48343,Morris,2025-04-01,4.9
48345,Motley,2025-04-01,3.5
48347,Nacogdoches,2025-04-01,3.9
48349,Navarro,2025-04-01,4.1
48351,Newton,2025-04-01,5.5
48353,Nolan,2025-04-01,3.3
48355,Nueces,2025-04-01,3.7
48357,Ochiltree,2025-04-01,2.7
48359,Oldham,2025-04-01,3.3
48361,Orange,2025-04-01,3.9
48363,Palo Pinto,2025-04-01,3.5
48365,Panola,2025-04-01,4.3
48367,Parker,2025-04-01,3.1
48369,Parmer,2025-04-01,2.5
48371,Pecos,2025-04-01,3.6
48373,Polk,2025-04-01,4.3
48375,Potter,2025-04-01,3
48377,Presidio,2025-04-01,5.8
48379,Rains,2025-04-01,3.4
48381,Randall,2025-04-01,2.6
48383,Reagan,2025-04-01,3.9
48385,Real,2025-04-01,3.4
48387,Red River,2025-04-01,4.3
48389,Reeves,2025-04-01,3.4
48391,Refugio,2025-04-01,4.3
48393,Roberts,2025-04-01,4.3
48395,Robertson,2025-04-01,3.7
48397,Rockwall,2025-04-01,3.2
48399,Runnels,2025-04-01,3
48401,Rusk,2025-04-01,3.7
48403,Sabine,2025-04-01,5.3
48405,San Augustine,2025-04-01,4.7
48407,San Jacinto,2025-04-01,4.5
48409,San Patricio,2025-04-01,4.4
48411,San Saba,2025-04-01,3.2
48413,Schleicher,2025-04-01,4.2
48415,Scurry,2025-04-01,3.2
48417,Shackelford,2025-04-01,2.7
48419,Shelby,2025-04-01,4.2
48421,Sherman,2025-04-01,2.3
48423,Smith,2025-04-01,3.3
48425,Somervell,2025-04-01,3.4
48427,Starr,2025-04-01,8.9
48429,Stephens,2025-04-01,3.5
48431,Sterling,2025-04-01,3.4
48433,Stonewall,2025-04-01,2
48435,Sutton,2025-04-01,5.7
48437,Swisher,2025-04-01,4
48439,Tarrant,2025-04-01,3.5
48441,Taylor,2025-04-01,3
48443,Terrell,2025-04-01,3.2
48445,Terry,2025-04-01,3.8
48447,Throckmorton,2025-04-01,3.8
48449,Titus,2025-04-01,3.6
48451,Tom Green,2025-04-01,2.8
48453,Travis,2025-04-01,3.1
48455,Trinity,2025-04-01,4.3
48457,Tyler,2025-04-01,5.1
48459,Upshur,2025-04-01,3.8
48461,Upton,2025-04-01,1.6
48463,Uvalde,2025-04-01,3.7
48465,Val Verde,2025-04-01,4.6
48467,Van Zandt,2025-04-01,3.6
48469,Victoria,2025-04-01,3.5
48471,Walker,2025-04-01,3.6
48473,Waller,2025-04-01,4.4
48475,Ward,2025-04-01,3.2
48477,Washington,2025-04-01,3.4
48479,Webb,2025-04-01,4.5
48481,Wharton,2025-04-01,3.9
48483,Wheeler,2025-04-01,2.8
48485,Wichita,2025-04-01,3.2
48487,Wilbarger,2025-04-01,3.4
48489,Willacy,2025-04-01,5.2
48491,Williamson,2025-04-01,3.2
48493,Wilson,2025-04-01,3.2
48495,Winkler,2025-04-01,2.7
48497,Wise,2025-04-01,3.2
48499,Wood,2025-04-01,4.2
48501,Yoakum,2025-04-01,3.4
48503,Young,2025-04-01,3.1
48505,Zapata,2025-04-01,6.6
48507,Zavala,2025-04-01,6.1
48001,Anderson,2025-05-01,4
48003,Andrews,2025-05-01,2.9
48005,Angelina,2025-05-01,4.2
48007,Aransas,2025-05-01,4.5
48009,Archer,2025-05-01,3.4
48011,Armstrong,2025-05-01,3.3
48013,Atascosa,2025-05-01,4.1
48015,Austin,2025-05-01,3.7
48017,Bailey,2025-05-01,4.1
48019,Bandera,2025-05-01,3.8
48021,Bastrop,2025-05-01,3.5
48023,Baylor,2025-05-01,2.9
48025,Bee,2025-05-01,4.7
48027,Bell,2025-05-01,4.4
48029,Bexar,2025-05-01,3.8
48031,Blanco,2025-05-01,3.4
48033,Borden,2025-05-01,3.7
48035,Bosque,2025-05-01,3.8
48037,Bowie,2025-05-01,3.9
48039,Brazoria,2025-05-01,4.4
48041,Brazos,2025-05-01,3.4
48043,Brewster,2025-05-01,2.9
48045,Briscoe,2025-05-01,3.2
48047,Brooks,2025-05-01,3.8
48049,Brown,2025-05-01,3.7
48051,Burleson,2025-05-01,3.3
48053,Burnet,2025-05-01,3.4
48055,Caldwell,2025-05-01,3.4
48057,Calhoun,2025-05-01,3.7
48059,Callahan,2025-05-01,3.2
48061,Cameron,2025-05-01,7.1
48063,Camp,2025-05-01,4.2
48065,Carson,2025-05-01,2.8
48067,Cass,2025-05-01,4.6
48069,Castro,2025-05-01,2.7
48071,Chambers,2025-05-01,4.5
48073,Cherokee,2025-05-01,4
48075,Childress,2025-05-01,2.4
48077,Clay,2025-05-01,3.7
48079,Cochran,2025-05-01,4
48081,Coke,2025-05-01,3.2
48083,Coleman,2025-05-01,3.3
48085,Collin,2025-05-01,3.6
48087,Collingsworth,2025-05-01,3.2
48089,Colorado,2025-05-01,3.5
48091,Comal,2025-05-01,3.5
48093,Comanche,2025-05-01,3
48095,Concho,2025-05-01,3.1
48097,Cooke,2025-05-01,3.2
48099,Coryell,2025-05-01,4.6
48101,Cottle,2025-05-01,2.2
48103,Crane,2025-05-01,2.5
48105,Crockett,2025-05-01,3.3
48107,Crosby,2025-05-01,3.9
48109,Culberson,2025-05-01,4.1
48111,Dallam,2025-05-01,2.8
48113,Dallas,2025-05-01,3.9
48115,Dawson,2025-05-01,3.9
48117,Deaf Smith,2025-05-01,3.3
48119,Delta,2025-05-01,3.9
48121,Denton,2025-05-01,3.5
48123,DeWitt,2025-05-01,4.6
48125,Dickens,2025-05-01,3.9
48127,Dimmit,2025-05-01,6.8
48129,Donley,2025-05-01,4
48131,Duval,2025-05-01,4.5
48133,Eastland,2025-05-01,5.2
48135,Ector,2025-05-01,3.5
48137,Edwards,2025-05-01,3.1
48139,Ellis,2025-05-01,3.6
48141,El Paso,2025-05-01,4.2
48143,Erath,2025-05-01,3.4
48145,Falls,2025-05-01,3.9
48147,Fannin,2025-05-01,3.7
48149,Fayette,2025-05-01,3.7
48151,Fisher,2025-05-01,2.7
48153,Floyd,2025-05-01,3.8
48155,Foard,2025-05-01,3.3
48157,Fort Bend,2025-05-01,4
48159,Franklin,2025-05-01,3.3
48161,Freestone,2025-05-01,4.4
48163,Frio,2025-05-01,6
48165,Gaines,2025-05-01,3.1
48167,Galveston,2025-05-01,4.2
48169,Garza,2025-05-01,5.1
48171,Gillespie,2025-05-01,3
48173,Glasscock,2025-05-01,2.6
48175,Goliad,2025-05-01,4.2
48177,Gonzales,2025-05-01,3.6
48179,Gray,2025-05-01,3.7
48181,Grayson,2025-05-01,3.7
48183,Gregg,2025-05-01,4.3
48185,Grimes,2025-05-01,4.2
48187,Guadalupe,2025-05-01,3.6
48189,Hale,2025-05-01,3.9
48191,Hall,2025-05-01,4.3
48193,Hamilton,2025-05-01,3.8
48195,Hansford,2025-05-01,3.5
48197,Hardeman,2025-05-01,2.8
48199,Hardin,2025-05-01,4.3
48201,Harris,2025-05-01,4.3
48203,Harrison,2025-05-01,4.6
48205,Hartley,2025-05-01,3
48207,Haskell,2025-05-01,4
48209,Hays,2025-05-01,3.3
48211,Hemphill,2025-05-01,4.8
48213,Henderson,2025-05-01,4.2
48215,Hidalgo,2025-05-01,5.9
48217,Hill,2025-05-01,3.6
48219,Hockley,2025-05-01,3.6
48221,Hood,2025-05-01,4.1
48223,Hopkins,2025-05-01,3.2
48225,Houston,2025-05-01,4.3
48227,Howard,2025-05-01,3.6
48229,Hudspeth,2025-05-01,3.9
48231,Hunt,2025-05-01,3.9
48233,Hutchinson,2025-05-01,3.9
48235,Irion,2025-05-01,2.8
48237,Jack,2025-05-01,5.4
48239,Jackson,2025-05-01,4.1
48241,Jasper,2025-05-01,5.7
48243,Jeff Davis,2025-05-01,3.9
48245,Jefferson,2025-05-01,5.3
48247,Jim Hogg,2025-05-01,5.4
48249,Jim Wells,2025-05-01,4.7
48251,Johnson,2025-05-01,3.4
48253,Jones,2025-05-01,3.2
48255,Karnes,2025-05-01,3.9
48257,Kaufman,2025-05-01,3.8
48259,Kendall,2025-05-01,3.3
48261,Kenedy,2025-05-01,8.6
48263,Kent,2025-05-01,4.9
48265,Kerr,2025-05-01,3.3
48267,Kimble,2025-05-01,3.6
48269,King,2025-05-01,2.9
48271,Kinney,2025-05-01,3.9
48273,Kleberg,2025-05-01,4.1
48275,Knox,2025-05-01,3.6
48277,Lamar,2025-05-01,3.9
48279,Lamb,2025-05-01,3.4
48281,Lampasas,2025-05-01,4
48283,La Salle,2025-05-01,4.4
48285,Lavaca,2025-05-01,3.2
48287,Lee,2025-05-01,3.4
48289,Leon,2025-05-01,3.4
48291,Liberty,2025-05-01,5
48293,Limestone,2025-05-01,4.2
48295,Lipscomb,2025-05-01,3.1
48297,Live Oak,2025-05-01,4.7
48299,Llano,2025-05-01,3.7
48301,Loving,2025-05-01,0.3
48303,Lubbock,2025-05-01,3.3
48305,Lynn,2025-05-01,3.3
48307,McCulloch,2025-05-01,4.2
48309,McLennan,2025-05-01,3.7
48311,McMullen,2025-05-01,4.8
48313,Madison,2025-05-01,4.3
48315,Marion,2025-05-01,5.5
48317,Martin,2025-05-01,3
48319,Mason,2025-05-01,3.6
48321,Matagorda,2025-05-01,5.4
48323,Maverick,2025-05-01,10
48325,Medina,2025-05-01,4
48327,Menard,2025-05-01,3.6
48329,Midland,2025-05-01,2.9
48331,Milam,2025-05-01,4.2
48333,Mills,2025-05-01,3.2
48335,Mitchell,2025-05-01,3.1
48337,Montague,2025-05-01,4
48339,Montgomery,2025-05-01,3.9
48341,Moore,2025-05-01,2.8
48343,Morris,2025-05-01,5.3
48345,Motley,2025-05-01,3.9
48347,Nacogdoches,2025-05-01,4.5
48349,Navarro,2025-05-01,4.4
48351,Newton,2025-05-01,6
48353,Nolan,2025-05-01,3.6
48355,Nueces,2025-05-01,4
48357,Ochiltree,2025-05-01,3.1
48359,Oldham,2025-05-01,3.1
48361,Orange,2025-05-01,4.2
48363,Palo Pinto,2025-05-01,3.8
48365,Panola,2025-05-01,4.6
48367,Parker,2025-05-01,3.3
48369,Parmer,2025-05-01,2.9
48371,Pecos,2025-05-01,4
48373,Polk,2025-05-01,4.5
48375,Potter,2025-05-01,3.3
48377,Presidio,2025-05-01,5.8
48379,Rains,2025-05-01,3.6
48381,Randall,2025-05-01,2.8
48383,Reagan,2025-05-01,4.1
48385,Real,2025-05-01,3.7
48387,Red River,2025-05-01,4.5
48389,Reeves,2025-05-01,3.4
48391,Refugio,2025-05-01,4.4
48393,Roberts,2025-05-01,4.7
48395,Robertson,2025-05-01,4
48397,Rockwall,2025-05-01,3.4
48399,Runnels,2025-05-01,3.4
48401,Rusk,2025-05-01,4.1
48403,Sabine,2025-05-01,5.9
48405,San Augustine,2025-05-01,5.3
48407,San Jacinto,2025-05-01,4.8
48409,San Patricio,2025-05-01,4.6
48411,San Saba,2025-05-01,3.6
48413,Schleicher,2025-05-01,4.2
48415,Scurry,2025-05-01,3.8
48417,Shackelford,2025-05-01,3.1
48419,Shelby,2025-05-01,4.5
48421,Sherman,2025-05-01,2.9
48423,Smith,2025-05-01,3.6
48425,Somervell,2025-05-01,3.9
48427,Starr,2025-05-01,8.6
48429,Stephens,2025-05-01,4
48431,Sterling,2025-05-01,3.6
48433,Stonewall,2025-05-01,2
48435,Sutton,2025-05-01,5.7
48437,Swisher,2025-05-01,4.5
48439,Tarrant,2025-05-01,3.7
48441,Taylor,2025-05-01,3.3
48443,Terrell,2025-05-01,3.3
48445,Terry,2025-05-01,4.1
48447,Throckmorton,2025-05-01,4.1
48449,Titus,2025-05-01,3.9
48451,Tom Green,2025-05-01,3.1
48453,Travis,2025-05-01,3.2
48455,Trinity,2025-05-01,4.7
48457,Tyler,2025-05-01,5.6
48459,Upshur,2025-05-01,4.1
48461,Upton,2025-05-01,1.9
48463,Uvalde,2025-05-01,4
48465,Val Verde,2025-05-01,4.7
48467,Van Zandt,2025-05-01,3.8
48469,Victoria,2025-05-01,3.9
48471,Walker,2025-05-01,4.2
48473,Waller,2025-05-01,4.7
48475,Ward,2025-05-01,3.3
48477,Washington,2025-05-01,3.8
48479,Webb,2025-05-01,4.6
48481,Wharton,2025-05-01,4.1
48483,Wheeler,2025-05-01,3
48485,Wichita,2025-05-01,3.5
48487,Wilbarger,2025-05-01,3.7
48489,Willacy,2025-05-01,5.3
48491,Williamson,2025-05-01,3.3
48493,Wilson,2025-05-01,3.5
48495,Winkler,2025-05-01,2.9
48497,Wise,2025-05-01,3.3
48499,Wood,2025-05-01,4.6
48501,Yoakum,2025-05-01,3.9
48503,Young,2025-05-01,3.4
48505,Zapata,2025-05-01,6.4
48507,Zavala,2025-05-01,6.4
48001,Anderson,2025-06-01,4.4
48003,Andrews,2025-06-01,3.1
48005,Angelina,2025-06-01,4.4
48007,Aransas,2025-06-01,4.9
48009,Archer,2025-06-01,3.4
48011,Armstrong,2025-06-01,3.4
48013,Atascosa,2025-06-01,4.5
48015,Austin,2025-06-01,3.9
48017,Bailey,2025-06-01,4.4
48019,Bandera,2025-06-01,3.9
48021,Bastrop,2025-06-01,3.9
48023,Baylor,2025-06-01,3
48025,Bee,2025-06-01,5
48027,Bell,2025-06-01,4.7
48029,Bexar,2025-06-01,4.1
48031,Blanco,2025-06-01,3.5
48033,Borden,2025-06-01,3.5
48035,Bosque,2025-06-01,4
48037,Bowie,2025-06-01,4.2
48039,Brazoria,2025-06-01,4.8
48041,Brazos,2025-06-01,3.7
48043,Brewster,2025-06-01,3.3
48045,Briscoe,2025-06-01,3.4
48047,Brooks,2025-06-01,4.5
48049,Brown,2025-06-01,3.9
48051,Burleson,2025-06-01,3.7
48053,Burnet,2025-06-01,3.5
48055,Caldwell,2025-06-01,3.7
48057,Calhoun,2025-06-01,4
48059,Callahan,2025-06-01,3.5
48061,Cameron,2025-06-01,7.8
48063,Camp,2025-06-01,4.5
48065,Carson,2025-06-01,2.9
48067,Cass,2025-06-01,4.8
48069,Castro,2025-06-01,2.8
48071,Chambers,2025-06-01,4.8
48073,Cherokee,2025-06-01,4.3
48075,Childress,2025-06-01,2.6
48077,Clay,2025-06-01,3.8
48079,Cochran,2025-06-01,4
48081,Coke,2025-06-01,3.4
48083,Coleman,2025-06-01,3.6
48085,Collin,2025-06-01,3.9
48087,Collingsworth,2025-06-01,3.4
48089,Colorado,2025-06-01,3.7
48091,Comal,2025-06-01,3.8
48093,Comanche,2025-06-01,3.2
48095,Concho,2025-06-01,3.5
48097,Cooke,2025-06-01,3.4
48099,Coryell,2025-06-01,4.8
48101,Cottle,2025-06-01,2.3
48103,Crane,2025-06-01,2.6
48105,Crockett,2025-06-01,3.5
48107,Crosby,2025-06-01,4.2
48109,Culberson,2025-06-01,4.2
48111,Dallam,2025-06-01,3.1
48113,Dallas,2025-06-01,4.1
48115,Dawson,2025-06-01,4.5
48117,Deaf Smith,2025-06-01,3.7
48119,Delta,2025-06-01,4.1
48121,Denton,2025-06-01,3.8
48123,DeWitt,2025-06-01,4.8
48125,Dickens,2025-06-01,3.9
48127,Dimmit,2025-06-01,7.5
48129,Donley,2025-06-01,4.3
48131,Duval,2025-06-01,4.7
48133,Eastland,2025-06-01,5.5
48135,Ector,2025-06-01,3.7
48137,Edwards,2025-06-01,3
48139,Ellis,2025-06-01,3.9
48141,El Paso,2025-06-01,4.4
48143,Erath,2025-06-01,3.8
48145,Falls,2025-06-01,4.1
48147,Fannin,2025-06-01,3.9
48149,Fayette,2025-06-01,3.7
48151,Fisher,2025-06-01,2.8
48153,Floyd,2025-06-01,4.1
48155,Foard,2025-06-01,3.7
48157,Fort Bend,2025-06-01,4.3
48159,Franklin,2025-06-01,3.9
48161,Freestone,2025-06-01,4.7
48163,Frio,2025-06-01,6.5
48165,Gaines,2025-06-01,3.3
48167,Galveston,2025-06-01,4.5
48169,Garza,2025-06-01,5.7
48171,Gillespie,2025-06-01,3.2
48173,Glasscock,2025-06-01,2.6
48175,Goliad,2025-06-01,4.7
48177,Gonzales,2025-06-01,3.7
48179,Gray,2025-06-01,3.9
48181,Grayson,2025-06-01,3.9
48183,Gregg,2025-06-01,4.5
48185,Grimes,2025-06-01,4.8
48187,Guadalupe,2025-06-01,3.8
48189,Hale,2025-06-01,4.9
48191,Hall,2025-06-01,4.5
48193,Hamilton,2025-06-01,4
48195,Hansford,2025-06-01,3.7
48197,Hardeman,2025-06-01,3.2
48199,Hardin,2025-06-01,4.5
48201,Harris,2025-06-01,4.6
48203,Harrison,2025-06-01,4.8
48205,Hartley,2025-06-01,3.2
48207,Haskell,2025-06-01,3.9
48209,Hays,2025-06-01,3.4
48211,Hemphill,2025-06-01,4.8
48213,Henderson,2025-06-01,4.6
48215,Hidalgo,2025-06-01,6.6
48217,Hill,2025-06-01,3.8
48219,Hockley,2025-06-01,4.1
48221,Hood,2025-06-01,4.2
48223,Hopkins,2025-06-01,3.4
48225,Houston,2025-06-01,4.8
48227,Howard,2025-06-01,4.1
48229,Hudspeth,2025-06-01,4.4
48231,Hunt,2025-06-01,4.2
48233,Hutchinson,2025-06-01,4.2
48235,Irion,2025-06-01,3.4
48237,Jack,2025-06-01,5.2
48239,Jackson,2025-06-01,4.2
48241,Jasper,2025-06-01,6.2
48243,Jeff Davis,2025-06-01,4.2
48245,Jefferson,2025-06-01,5.7
48247,Jim Hogg,2025-06-01,5.3
48249,Jim Wells,2025-06-01,5.4
48251,Johnson,2025-06-01,3.7
48253,Jones,2025-06-01,3.8
48255,Karnes,2025-06-01,4.2
48257,Kaufman,2025-06-01,4.1
48259,Kendall,2025-06-01,3.5
48261,Kenedy,2025-06-01,12.1
48263,Kent,2025-06-01,5.3
48265,Kerr,2025-06-01,3.4
48267,Kimble,2025-06-01,3.6
48269,King,2025-06-01,2.9
48271,Kinney,2025-06-01,4
48273,Kleberg,2025-06-01,4.5
48275,Knox,2025-06-01,3.9
48277,Lamar,2025-06-01,4.1
48279,Lamb,2025-06-01,3.7
48281,Lampasas,2025-06-01,4.2
48283,La Salle,2025-06-01,4.5
48285,Lavaca,2025-06-01,3.2
48287,Lee,2025-06-01,3.7
48289,Leon,2025-06-01,3.8
48291,Liberty,2025-06-01,5.5
48293,Limestone,2025-06-01,4.5
48295,Lipscomb,2025-06-01,3.1
48297,Live Oak,2025-06-01,4.8
48299,Llano,2025-06-01,3.8
48301,Loving,2025-06-01,0.4
48303,Lubbock,2025-06-01,3.7
48305,Lynn,2025-06-01,3.4
48307,McCulloch,2025-06-01,4.6
48309,McLennan,2025-06-01,4.1
48311,McMullen,2025-06-01,4.8
48313,Madison,2025-06-01,5.2
48315,Marion,2025-06-01,5.7
48317,Martin,2025-06-01,3.4
48319,Mason,2025-06-01,3.6
48321,Matagorda,2025-06-01,6
48323,Maverick,2025-06-01,10
48325,Medina,2025-06-01,4.1
48327,Menard,2025-06-01,3.7
48329,Midland,2025-06-01,3.1
48331,Milam,2025-06-01,4.4
48333,Mills,2025-06-01,3.4
48335,Mitchell,2025-06-01,3.3
48337,Montague,2025-06-01,4.2
48339,Montgomery,2025-06-01,4.1
48341,Moore,2025-06-01,3
48343,Morris,2025-06-01,5.7
48345,Motley,2025-06-01,4.6
48347,Nacogdoches,2025-06-01,4.7
48349,Navarro,2025-06-01,4.6
48351,Newton,2025-06-01,6.4
48353,Nolan,2025-06-01,3.8
48355,Nueces,2025-06-01,4.3
48357,Ochiltree,2025-06-01,3.2
48359,Oldham,2025-06-01,3.1
48361,Orange,2025-06-01,4.5
48363,Palo Pinto,2025-06-01,4
48365,Panola,2025-06-01,4.9
48367,Parker,2025-06-01,3.5
48369,Parmer,2025-06-01,3.1
48371,Pecos,2025-06-01,4.1
48373,Polk,2025-06-01,4.9
48375,Potter,2025-06-01,3.5
48377,Presidio,2025-06-01,6.8
48379,Rains,2025-06-01,3.9
48381,Randall,2025-06-01,2.9
48383,Reagan,2025-06-01,4.2
48385,Real,2025-06-01,3.8
48387,Red River,2025-06-01,4.7
48389,Reeves,2025-06-01,3.6
48391,Refugio,2025-06-01,4.8
48393,Roberts,2025-06-01,4.6
48395,Robertson,2025-06-01,4.6
48397,Rockwall,2025-06-01,3.7
48399,Runnels,2025-06-01,3.6
48401,Rusk,2025-06-01,4.3
48403,Sabine,2025-06-01,6.4
48405,San Augustine,2025-06-01,6.1
48407,San Jacinto,2025-06-01,5.2
48409,San Patricio,2025-06-01,5.1
48411,San Saba,2025-06-01,3.8
48413,Schleicher,2025-06-01,4.6
48415,Scurry,2025-06-01,4.2
48417,Shackelford,2025-06-01,3.1
48419,Shelby,2025-06-01,4.8
48421,Sherman,2025-06-01,3
48423,Smith,2025-06-01,3.8
48425,Somervell,2025-06-01,4.4
48427,Starr,2025-06-01,9.8
48429,Stephens,2025-06-01,4.2
48431,Sterling,2025-06-01,3.9
48433,Stonewall,2025-06-01,2.3
